CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15600106,Client_106,815.9627924160632,Spain,Male,85.76494315574476,10,121887.41024474218,2,0,0,70752.14307582683,0
15600107,Client_107,819.3584218835132,Spain,Female,62.583634109218536,4,61583.08474124806,2,0,1,113634.32708638019,1
15600108,Client_108,604.3589109653398,Germany,Female,57.23473005301411,2,-550.4262256763664,2,0,1,147693.71238117552,0
15600109,Client_109,639.3920181253848,Spain,Male,49.74149409893736,10,13150.018888880404,2,1,0,24388.2764503574,1
15600110,Client_110,531.2465222704142,France,Female,38.68580597531666,4,-18561.495677875988,1,1,0,2565.0808242176136,0
15600111,Client_111,635.1810513456771,Germany,Male,31.542227657366936,8,10346.84540133673,2,1,1,25765.41979444994,0
15600112,Client_112,536.2195418731428,Spain,Female,36.2918744487552,10,238909.73093349134,1,0,0,144597.20239400846,0
15600113,Client_113,564.562551630379,France,Female,26.67532286643807,1,123605.86378848515,2,0,0,112437.02020713309,0
15600114,Client_114,593.6554132835342,Germany,Male,67.40282581519304,6,49967.25838273891,2,0,0,141503.63488203133,0
15600115,Client_115,653.1419552711528,France,Female,57.81191642639356,9,179442.89834263726,2,0,0,112025.3501802157,0
15600116,Client_116,741.5493408872082,France,Male,68.00277952283126,7,215292.32899838785,4,1,1,25479.131601363842,0
15600117,Client_117,388.1754783569286,France,Female,47.509217325194264,2,138862.32869829313,1,1,0,34240.90613914154,0
15600118,Client_118,668.8420015960338,Spain,Female,47.78388214584925,10,7633.5435464223,1,0,0,149153.50556366282,0
15600119,Client_119,752.2311526738933,Germany,Female,90.59325320668567,3,71637.36814889163,2,0,0,127795.08446766832,0
15600120,Client_120,545.5316764539297,Germany,Female,29.376107701873853,10,-19787.673821718417,1,1,1,92148.97532577234,0
15600121,Client_121,642.321515748608,Spain,Male,68.73677771108983,9,148515.4314531463,1,0,1,-1653.454795590471,0
15600122,Client_122,516.7899892508204,Germany,Female,62.13360920554389,1,116087.3298026931,2,1,1,89826.86474206102,0
15600123,Client_123,686.3724022330042,France,Female,30.583666674695788,9,80048.28398759631,1,0,1,58577.10409098158,0
15600124,Client_124,861.6638266285248,Germany,Female,72.73830692060126,8,179058.13350844505,1,0,1,146676.92288715762,0
15600125,Client_125,422.01213763190094,Spain,Male,65.49136737627522,2,122334.92408522054,4,0,0,171756.03987889554,1
15600126,Client_126,533.3775243593734,France,Male,44.93536593607797,8,237531.72886080196,2,0,0,108265.57288051763,0
15600127,Client_127,391.59342189905453,Spain,Male,61.91000725745403,6,-16457.122947020045,2,0,0,91005.90996077204,1
15600128,Client_128,658.333748849389,France,Male,75.87327398860974,5,127929.42712288463,2,0,0,73702.4208206817,0
15600129,Client_129,359.0442567142437,France,Female,38.83787602030569,10,201593.39168529323,1,1,0,26002.77495725943,0
15600130,Client_130,725.1132066820525,Germany,Female,89.01252360259816,10,1052.0434657858557,3,1,0,75545.81792507303,0
15600131,Client_131,648.2960024453563,France,Female,77.26239126899544,2,71257.2067804492,2,0,1,139702.42487370304,0
15600132,Client_132,413.0901151947842,Spain,Male,52.44406435537452,10,184604.11324233856,1,0,1,128882.58094758123,0
15600133,Client_133,697.695673197982,Germany,Male,41.247281775597166,6,98765.48246737612,4,1,1,92587.71405094849,0
15600134,Client_134,477.0850819243163,Spain,Female,47.907064977391514,10,84340.77322309691,1,1,0,189266.53918761565,0
15600135,Client_135,836.7438805841338,France,Female,76.47754205221129,2,229646.29617600943,4,1,1,190307.5897618994,0
15600136,Client_136,472.4859529036189,Spain,Female,22.63949611648758,10,133403.07246303483,2,0,1,170835.35699349933,0
15600137,Client_137,838.5420614854102,Spain,Male,31.105523360601115,5,199162.83584898818,1,0,1,98086.83719579634,1
15600138,Client_138,427.1456537267227,France,Female,30.08736200757946,7,-19319.961499687965,2,1,1,149623.4458848312,0
15600139,Client_139,496.994226425402,Germany,Female,50.0756539196699,4,27426.00791965091,1,0,0,193381.50388077126,1
15600140,Client_140,860.0405423190443,Spain,Male,60.71697413603567,10,-6091.747564993871,1,1,0,149381.14439178447,0
15600141,Client_141,450.1465468692911,France,Male,27.08173576633326,10,230364.49613496076,1,0,1,76257.28893438114,0
15600142,Client_142,758.1207656141222,Germany,Female,23.65692166336891,2,127357.98374018911,3,1,1,10969.669878486258,0
15600143,Client_143,497.70206480762636,Germany,Male,45.537709270931096,5,179343.07549236526,2,0,1,183815.6661951958,0
15600144,Client_144,808.921278293742,Germany,Female,18.721025355377733,7,147615.16891866014,2,1,1,186430.08862798274,0
15600145,Client_145,671.4705734906314,Spain,Female,76.69885531262887,9,17346.29055216693,2,1,1,148711.92294408928,0
15600146,Client_146,734.527910693599,Spain,Female,20.770650137206797,2,-22697.0758752051,1,0,0,71820.24987452934,0
15600147,Client_147,595.294904779172,Spain,Female,56.951865530412505,10,118736.63517221609,2,1,1,173536.07332083758,1
15600148,Client_148,870.8139863048802,Germany,Male,26.609040119435644,10,125307.59742288938,1,1,1,200125.9678904111,0
15600149,Client_149,606.5731937528461,Spain,Male,35.58534469890272,4,109283.1483546698,1,1,0,111823.94343429088,0
15600150,Client_150,396.1387587120094,France,Male,96.72154604583758,8,246283.06287703794,2,1,1,62544.94183710118,0
15600151,Client_151,399.89542546929886,Spain,Female,52.36746294699498,9,13420.023085850355,2,0,0,93499.73098796055,0
15600152,Client_152,463.7348173313631,Spain,Female,88.21735369641671,9,13338.944007172873,2,1,1,12328.527011589322,0
15600153,Client_153,595.9218111939635,Germany,Female,24.270979945931156,2,-598.6957004103454,1,0,1,115965.85167726099,0
15600154,Client_154,678.2781837699354,Spain,Male,49.731192621001796,10,248852.72325809914,2,1,1,85743.93260500352,0
15600155,Client_155,605.481795875938,France,Male,45.016135568151384,1,119689.17298226152,1,1,0,178463.8783862554,0
15600156,Client_156,766.0039548037524,Germany,Female,55.11578140521402,10,188617.38956389888,1,0,1,62892.679403923044,0
15600157,Client_157,383.28165021861344,France,Male,90.88407662534286,7,155230.2002084057,4,1,1,14903.958194227105,0
15600158,Client_158,368.7102888273409,Germany,Male,40.404130280846225,6,152591.83616844614,1,0,0,149582.67270495466,0
15600159,Client_159,736.5079643922421,Germany,Male,85.8521579029557,8,67142.74644545864,1,1,1,1640.164919633302,0
15600160,Client_160,448.4709383845912,Spain,Male,28.938100826629046,3,52370.39071694625,1,1,1,113690.21977654885,1
15600161,Client_161,585.2194039113347,France,Female,40.97254269939999,2,63643.675345507756,1,1,1,40510.84297241397,0
15600162,Client_162,649.3832676980919,Germany,Male,60.792110185037465,9,29210.38818864626,1,1,1,127558.26400431262,0
15600163,Client_163,475.43984660864066,Spain,Female,84.6353642543487,4,82742.86168500115,2,0,0,55723.61986079661,0
15600164,Client_164,527.9871109381485,Germany,Male,79.04632410908303,10,150384.84691229582,2,1,1,102453.0268265426,0
15600165,Client_165,685.813119184908,Germany,Female,78.00816751553604,0,23242.190430477087,2,1,1,59210.826864547606,0
15600166,Client_166,563.6354074206074,Germany,Female,89.62191930648056,4,7729.928550810716,1,1,0,38096.94271326514,0
15600167,Client_167,811.1804143791196,Germany,Male,62.77152271137403,2,-16601.95546559929,2,1,1,137261.27585657168,1
15600168,Client_168,382.0907680495304,Germany,Female,30.475975494320966,0,3595.663702767675,3,0,0,35181.451510105566,0
15600169,Client_169,754.9020593265407,Germany,Female,29.155075579267518,2,26384.287197272977,1,1,1,175902.73434602932,0
15600170,Client_170,586.8540751885297,Spain,Male,30.1568563604975,4,251439.83036704143,2,0,0,151354.65002904946,0
15600171,Client_171,415.606169432672,Germany,Female,52.60916729646133,4,3024.0099579754865,1,1,0,174774.4241824274,0
15600172,Client_172,788.714880043124,France,Male,55.260399956532055,9,79376.75045077807,2,0,0,13800.89466099633,0
15600173,Client_173,800.2611250137372,Spain,Female,58.14448436628257,7,13055.433393581461,4,1,0,15608.584490150894,1
15600174,Client_174,438.5643078604545,France,Male,78.26831666383347,10,199170.371080898,4,0,0,87664.26349179214,0
15600175,Client_175,630.6916587604074,Germany,Male,81.82034936383673,0,157333.24943416464,2,1,0,126348.00768606587,0
15600176,Client_176,379.3694366006886,France,Male,25.33168759866283,6,-11589.97511779601,1,0,0,63596.04975046103,0
15600177,Client_177,577.220985395136,Germany,Male,51.482775197435394,4,3671.2469704674054,1,0,0,116283.61509419676,0
15600178,Client_178,620.7626855419551,Germany,Male,19.310877360090238,2,50313.21313499275,1,1,1,140675.143584368,1
15600179,Client_179,754.8767956039427,Spain,Female,29.07391585990945,3,125181.53194001898,2,1,0,43277.35406486924,0
15600180,Client_180,713.0464082969793,Spain,Female,49.175947591241666,2,164640.10767482652,4,1,0,162375.11273247702,0
15600181,Client_181,630.9850530399259,Germany,Male,92.72690263590061,7,48571.80247876393,1,0,1,188314.70879105298,0
15600182,Client_182,708.220715717748,Spain,Female,70.63966637562095,3,115347.92079941776,2,0,1,126185.22231696306,0
15600183,Client_183,528.6881381473397,France,Female,84.78791019562196,2,99196.26793774507,1,1,0,172514.2587707131,1
15600184,Client_184,377.06773621022313,Spain,Female,75.45743380566064,1,218334.0364623497,3,0,1,57956.475735847634,0
15600185,Client_185,708.7411412093004,Spain,Male,41.61599112012004,2,-10696.04573485017,4,1,0,8597.662065510514,0
15600186,Client_186,384.5044665868501,France,Male,36.288589179895844,6,158618.85915238273,2,0,0,66724.62980226825,0
15600187,Client_187,768.1831508690733,Spain,Female,68.33955105827569,5,1914.2191578960362,1,1,1,153003.09129836326,0
15600188,Client_188,824.7049290918198,Germany,Male,53.82380639221134,9,170218.1420661304,1,0,1,133748.22853230842,0
15600189,Client_189,548.9983707467717,France,Male,64.36728455479374,4,200308.6487567856,1,1,0,41717.75103301283,1
15600190,Client_190,387.8959430068446,Germany,Female,23.232169776288973,7,108020.178805652,2,0,1,84365.83604415976,0
15600191,Client_191,714.3030051253121,France,Male,86.7027896312908,10,163384.8672041812,1,1,1,74463.13010302023,0
15600192,Client_192,587.1580710559122,Germany,Male,48.334629158615414,0,208928.37721255052,4,0,0,178779.19800318556,0
15600193,Client_193,555.087409404759,Germany,Male,21.974799838801264,2,220356.18216402113,2,1,0,74237.41477573579,0
15600194,Client_194,363.2327429195885,Spain,Male,70.81176292447398,1,14210.458523086036,1,0,1,39533.56551032174,1
15600195,Client_195,439.2998800848059,Germany,Male,95.46717676075357,1,9205.307322726068,1,1,1,114200.14257007513,1
15600196,Client_196,701.9863060989774,Spain,Female,32.91455652134977,10,242181.3524808047,2,1,0,35291.97946545403,1
15600197,Client_197,569.1516179902042,France,Male,69.00404235568236,0,-15422.032392344303,1,0,0,100365.51369103837,0
15600198,Client_198,818.9187902349712,Germany,Male,28.271519253424422,4,248276.03677071191,1,1,1,118746.84651106369,1
15600199,Client_199,743.9959348547764,Germany,Female,32.229653255877174,4,11984.052881552054,2,0,1,183368.8184473369,0
15600200,Client_200,555.5950471262894,France,Female,75.36843820277511,2,183313.55422568668,3,1,0,173111.9792658821,0
15600201,Client_201,556.9663521394859,France,Male,53.87719815313445,8,87410.9308460681,4,0,1,190189.6036789924,0
15600202,Client_202,522.4287216356487,Germany,Female,63.53610908170685,5,62761.67358144775,1,1,0,75610.64381842963,0
15600203,Client_203,540.8617575754876,France,Male,42.3972322214119,9,175098.17460069925,2,0,1,177669.09826690212,0
15600204,Client_204,366.62765845862793,Spain,Female,36.69071116930685,5,207029.4946811661,2,1,1,140117.24651934742,0
15600205,Client_205,359.0942257030186,France,Male,40.227189825746066,9,195629.74216501828,1,1,1,94631.31654067899,0
15600206,Client_206,374.3225493785992,France,Female,24.720847269983153,5,127440.53100443174,2,0,0,113984.11710653098,0
15600207,Client_207,538.0109668913002,Germany,Male,59.92707394852485,1,-290.0402854205605,4,0,0,91850.96110229476,0
15600208,Client_208,690.0802288901756,Spain,Female,65.8174492209139,10,186950.65684638452,1,1,1,34790.194827484855,0
15600209,Client_209,531.8083566918777,France,Male,88.96903664757914,9,9445.038525667955,1,1,1,76371.1616667613,1
15600210,Client_210,594.0431872312663,Spain,Male,45.422976369093085,9,67346.33896759212,2,0,0,163350.38316740762,0
15600211,Client_211,451.7585480985036,Spain,Male,68.2217945565179,7,-7735.658911883891,1,0,1,53885.69237573992,1
15600212,Client_212,629.5680945746877,Spain,Female,41.25223975657791,5,134714.63547339142,2,0,0,138924.05720908268,0
15600213,Client_213,459.0858802417299,Germany,Female,43.70775709799477,2,1407.6191296222394,2,1,0,118475.79498721364,0
15600214,Client_214,543.9737042917207,France,Male,62.32137222941834,9,228784.26232224557,2,0,1,181583.65984391098,1
15600215,Client_215,408.40199141209325,Germany,Male,70.67202952020592,8,-7979.44614283568,1,0,0,152925.76895159954,0
15600216,Client_216,399.6073482600687,France,Male,21.720850314986244,1,241386.8455365381,2,0,0,74377.42637605596,1
15600217,Client_217,787.9703918310225,France,Male,37.987703358311656,6,6522.6100438947915,1,1,1,112067.97880410666,1
15600218,Client_218,455.99843403683195,Germany,Female,66.59251603544189,2,21675.67266811523,1,0,1,178847.4262352635,0
15600219,Client_219,642.5941375525713,Spain,Female,74.25478894773866,5,245397.72204500233,3,0,1,47944.67948187173,0
15600220,Client_220,399.9104284552529,Spain,Female,30.085839508780772,4,20936.940928051314,2,0,1,88736.90462704893,0
15600221,Client_221,458.940477827008,France,Male,68.54490617147894,5,186118.0692203975,1,0,1,59359.901577155906,0
15600222,Client_222,396.77434031725056,Germany,Male,61.04944955087167,7,26349.869219808297,1,1,1,84868.59424091622,0
15600223,Client_223,661.8550367704075,Spain,Female,65.36828364814113,2,243697.5528758086,1,1,1,16003.47037811089,0
15600224,Client_224,624.5939737666438,Spain,Female,23.244991429622356,1,145448.12344110676,4,0,1,188059.02022112568,0
15600225,Client_225,793.7885600083857,France,Female,51.842585318976305,7,227644.89905487496,2,0,1,200435.2748152666,0
15600226,Client_226,655.2232440389749,France,Female,83.4938273428164,0,170978.7497875596,1,1,0,113805.16537540227,0
15600227,Client_227,493.1815548624092,Germany,Male,65.97835883047524,1,133968.05613297856,1,1,0,126377.2786256569,0
15600228,Client_228,732.6864998103416,France,Male,49.99381766079891,9,49400.00864415903,1,1,0,184509.7020156394,0
15600229,Client_229,814.2356270469846,Spain,Male,29.750393221449574,0,35058.14958637733,2,1,1,101744.90887111194,0
15600230,Client_230,587.2853967664033,Spain,Female,50.62207596068862,4,-17563.378869163393,1,1,0,122609.4271368419,1
15600231,Client_231,519.0760893983911,Spain,Male,93.71779950977546,7,210922.65767645536,1,1,1,171087.2316969152,0
15600232,Client_232,565.3922595827381,Spain,Female,73.87690474326894,1,23457.472505760325,2,0,0,106803.54332275092,0
15600233,Client_233,768.6981058669965,Germany,Female,54.89071426969299,3,238358.71131481437,2,0,0,53617.51978950161,0
15600234,Client_234,702.968912933564,Germany,Female,57.91049537533963,3,242815.25280462162,2,0,0,160001.92664738322,1
15600235,Client_235,644.9478844131462,France,Female,32.746446627948814,10,12291.188461739092,3,0,1,57973.89784036822,0
15600236,Client_236,812.1364258598279,France,Female,62.61875600324744,10,51422.68052994519,3,1,1,168261.07496848633,0
15600237,Client_237,463.14996809594027,France,Male,76.89173589559067,6,207320.33935638788,2,0,0,189821.9311319827,0
15600238,Client_238,501.124438752819,Germany,Male,17.02269399052052,0,-7622.460122417438,1,1,1,96262.34248940615,0
15600239,Client_239,785.0794012755142,Spain,Male,75.31318316708658,8,108375.77774375251,2,1,1,19028.480450348845,0
15600240,Client_240,584.27540415904,France,Female,43.95946089094015,2,20649.24032289957,1,1,1,195808.23285976538,0
